STITCH_1,STITCH_2,Polypharmacy_Side_Effect,Side_Effect_Name,STITCH_1_encoded,STITCH_2_encoded,drug_interaction_score,drug_sum,drug_diff,severity,affected_system,side_effect_category,severity_encoded,system_encoded,category_encoded,has_severe_interaction
CID000004158,CID000005523,C0152128,drug withdrawal,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0007642,cellulitis,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0009806,constipated,25,16,400,41,9,mild,other,gastrointestinal,0,0,1,0
CID000004158,CID000005523,C0005779,Clotting,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0878544,Cardiomyopathy,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0006266,bronchial spasm,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0158252,intervertebral disc disorder,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0398353,Hypoventilation,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C1269683,major depression,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0027769,nervous tension,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0151904,Aspartate Aminotransferase Increase,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0917799,excessive sleepiness,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0022660,acute kidney failure,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0009938,bruise,25,16,400,41,9,mild,other,other,0,0,6,0
CID000004158,CID000005523,C0024299,lymphoma,25,16,400,41,9,severe,other,other,2,0,6,1
CID000004158,CID000005523,C0740858,substance abuse,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0009241,cognitive disorder,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0020672,decreased body temperature,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0014549,Convulsions Grand Mal,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0020676,hypothyroid,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0038999,bulging,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0039231,heart rate increased,25,16,400,41,9,moderate,other,cardiovascular,1,0,0,0
CID000004158,CID000005523,C0151766,Abnormal LFTs,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0030252,palpitation,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C1510472,Drug addiction,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0003044,animal bite,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0003123,Anorexia,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0149931,migraine,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0026821,cramp,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0242362,Intervertebral Disc Herniation,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0013144,drowsiness,25,16,400,41,9,mild,other,other,0,0,6,0
CID000004158,CID000005523,C0021311,infection,25,16,400,41,9,moderate,other,infectious,1,0,3,0
CID000004158,CID000005523,C0013146,abuse,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0344232,blurred vision,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0013362,dysarthria,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0018944,haematoma,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0013473,eating disorder,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0002622,Amnesia,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0040822,tremor,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0027424,nasal congestion,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0040034,thrombocytopenia,25,16,400,41,9,severe,other,hematological,2,0,2,1
CID000004158,CID000005523,C0019080,Bleeding,25,16,400,41,9,severe,other,hematological,2,0,2,1
CID000004158,CID000005523,C0026764,Multiple Myeloma,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0520474,aseptic necrosis bone,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0027947,Neutropenia,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0043144,wheeze,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0037315,sleep apnea,25,16,400,41,9,moderate,other,respiratory,1,0,8,0
CID000004158,CID000005523,C0007785,cerebral infarct,25,16,400,41,9,severe,other,other,2,0,6,1
CID000004158,CID000005523,C0007784,cerebral haemorrhage,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0242184,hypoxia,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0013404,Difficulty breathing,25,16,400,41,9,moderate,other,respiratory,1,0,8,0
CID000004158,CID000005523,C0011860,Mod,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0003850,arteriosclerosis,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0151706,bleeding Vaginal,25,16,400,41,9,moderate,other,hematological,1,0,2,0
CID000004158,CID000005523,C0007820,cerebral vascular disorder,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0851578,sleep disorder,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0029408,Osteoarthritis,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0917801,insomnia,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0243026,sepsis,25,16,400,41,9,severe,other,infectious,2,0,3,1
CID000004158,CID000005523,C0042963,emesis,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0003467,Anxiety,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0024902,breast pain,25,16,400,41,9,moderate,other,pain,1,0,7,0
CID000004158,CID000005523,C0314719,dry eye,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C1442903,bone spur,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0000833,abscess,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0041657,loss of consciousness,25,16,400,41,9,severe,other,other,2,0,6,1
CID000004158,CID000005523,C0038663,attempted suicide,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0003862,Aching joints,25,16,400,41,9,moderate,other,pain,1,0,7,0
CID000004158,CID000005523,C0700594,radiculopathy,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0003864,arthritis,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0020649,arterial pressure NOS decreased,25,16,400,41,9,moderate,other,other,1,0,6,0
CID000004158,CID000005523,C0220983,metabolic alkalosis,25,16,400,41,9,moderate,other,metabolic,1,0,4,0
CID000004158,CID000005523,C0018681,Head ache,25,16,400,41,9,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0043096,loss of weight,17,7,119,24,10,mild,other,other,0,0,6,0
CID000003696,CID000004112,C0006444,bursitis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0007642,cellulitis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0311394,difficulty in walking,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0004604,Back Ache,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0009806,constipated,17,7,119,24,10,mild,other,gastrointestinal,0,0,1,0
CID000003696,CID000004112,C0032285,neumonia,17,7,119,24,10,severe,other,other,2,0,6,1
CID000003696,CID000004112,C0435630,wrist fracture,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0035455,Rhinitis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0149531,fractured pelvis NOS,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0029927,Ovarian Cyst,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0043094,weight gain,17,7,119,24,10,mild,other,other,0,0,6,0
CID000003696,CID000004112,C0001418,adenocarcinoma,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0085606,micturition urgency,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0029408,Osteoarthritis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0018802,Cardiac decompensation,17,7,119,24,10,moderate,other,cardiovascular,1,0,0,0
CID000003696,CID000004112,C0016204,flatulence,17,7,119,24,10,mild,other,other,0,0,6,0
CID000003696,CID000004112,C0038362,mucositis oral,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0014868,esophagitis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0009676,confusion,17,7,119,24,10,moderate,other,neurological,1,0,5,0
CID000003696,CID000004112,C0917801,insomnia,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0042025,Stress incontinence,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0012813,diverticulitis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0013604,edema,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0023895,disease of liver,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0152032,hesitancy,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0012833,dizziness,17,7,119,24,10,mild,other,neurological,0,0,5,0
CID000003696,CID000004112,C0398353,Hypoventilation,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0009938,bruise,17,7,119,24,10,mild,other,other,0,0,6,0
CID000003696,CID000004112,C0000737,abdominal pain,17,7,119,24,10,moderate,other,gastrointestinal,1,0,1,0
CID000003696,CID000004112,C0030196,Extremity pain,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0003872,psoriatic arthritis,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0009241,cognitive disorder,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0043352,aptyalism,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0040822,tremor,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0152027,sensory disturbance,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0232492,abdominal pain upper,17,7,119,24,10,moderate,other,gastrointestinal,1,0,1,0
CID000003696,CID000004112,C0028734,nocturia,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0003811,Arrhythmia,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0016658,bone fracture,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0027796,Neuralgia,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0151766,Abnormal LFTs,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0013395,dyspepsia,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0008033,pleural pain,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0011991,diarrhea,17,7,119,24,10,mild,other,gastrointestinal,0,0,1,0
CID000003696,CID000004112,C0030794,pain pelvic,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0013428,dysuria,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0003467,Anxiety,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0012691,dislocation,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0028259,nodule,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0085624,burning sensation,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0080274,bladder retention,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0028754,obesity,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C1510472,Drug addiction,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0030193,Pain,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0159877,ankle fracture,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0010709,cyst,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0011168,deglutition disorder,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0497156,Adenopathy,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0442874,neuropathy,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0027497,nausea,17,7,119,24,10,mild,other,gastrointestinal,0,0,1,0
CID000003696,CID000004112,C0032308,pneumonia staphylococcal,17,7,119,24,10,moderate,other,respiratory,1,0,8,0
CID000003696,CID000004112,C0042514,tachycardia ventricular,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0221776,mouth pain,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0002170,alopecia,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0036983,septic shock,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0003862,Aching joints,17,7,119,24,10,moderate,other,pain,1,0,7,0
CID000003696,CID000004112,C0178282,Abdominal hernia,17,7,119,24,10,moderate,other,gastrointestinal,1,0,1,0
CID000003696,CID000004112,C0018524,Hallucination,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0024115,Disorder Lung,17,7,119,24,10,moderate,other,respiratory,1,0,8,0
CID000003696,CID000004112,C0020649,arterial pressure NOS decreased,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003696,CID000004112,C0152128,drug withdrawal,17,7,119,24,10,moderate,other,other,1,0,6,0
CID000003899,CID000004473,C0019158,hepatitis,20,9,180,29,11,moderate,other,other,1,0,6,0
CID000003899,CID000004473,C0520474,aseptic necrosis bone,20,9,180,29,11,moderate,other,other,1,0,6,0
CID000003899,CID000004473,C0022346,icterus,20,9,180,29,11,moderate,other,other,1,0,6,0
CID000003899,CID000004473,C0008033,pleural pain,20,9,180,29,11,moderate,other,pain,1,0,7,0
CID000003899,CID000004473,C0151904,Aspartate Aminotransferase Increase,20,9,180,29,11,moderate,other,other,1,0,6,0
CID000003899,CID000004473,C0003862,Aching joints,20,9,180,29,11,moderate,other,pain,1,0,7,0
CID000003899,CID000004473,C0020433,Bilirubinaemia,20,9,180,29,11,moderate,other,other,1,0,6,0
CID000003899,CID000004473,C0003873,Arthritis rheumatoid,20,9,180,29,11,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0497156,Adenopathy,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0036421,Scleroderma,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0034072,Cor pulmonale,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0014724,belching,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0005779,Clotting,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0267596,haemorrhage rectum,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0001122,Acidosis,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0037036,excessive salivation,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0020433,Bilirubinaemia,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0027404,narcolepsy,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0235527,right heart failure,2,38,76,40,36,moderate,other,cardiovascular,1,0,0,0
CID000000853,CID005311181,C0027424,nasal congestion,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0020437,Blood Calcium Increased,2,38,76,40,36,moderate,other,hematological,1,0,2,0
CID000000853,CID005311181,C0018801,cardiac failure,2,38,76,40,36,moderate,other,cardiovascular,1,0,0,0
CID000000853,CID005311181,C0018674,head injury,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0016204,flatulence,2,38,76,40,36,mild,other,other,0,0,6,0
CID000000853,CID005311181,C0034155,thrombotic microangiopathy,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0085649,edema extremities,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0151908,dry skin,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0235896,lung infiltration,2,38,76,40,36,moderate,other,respiratory,1,0,8,0
CID000000853,CID005311181,C0016807,intestinal functional disorder,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0006325,bruxism,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0023890,cirrhosis,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0032300,lobar pneumonia,2,38,76,40,36,moderate,other,respiratory,1,0,8,0
CID000000853,CID005311181,C0023895,disease of liver,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0022661,Chronic Kidney Disease,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0018790,asystole,2,38,76,40,36,severe,other,other,2,0,6,1
CID000000853,CID005311181,C0151632,elevated erythrocyte sedimentation rate,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0013404,Difficulty breathing,2,38,76,40,36,moderate,other,respiratory,1,0,8,0
CID000000853,CID005311181,C0015672,Fatigue,2,38,76,40,36,mild,other,other,0,0,6,0
CID000000853,CID005311181,C0038525,subarachnoid haemorrhage,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0750426,increased white blood cell count,2,38,76,40,36,moderate,other,hematological,1,0,2,0
CID000000853,CID005311181,C0003811,Arrhythmia,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0006826,cancer,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0270996,eye swelling,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0040264,tinnitus,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0042963,emesis,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0020542,pulmonary hypertension,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0034065,Embolism pulmonary,2,38,76,40,36,severe,other,other,2,0,6,1
CID000000853,CID005311181,C0085584,encephalopathy,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0220981,metabolic acidosis,2,38,76,40,36,moderate,other,metabolic,1,0,4,0
CID000000853,CID005311181,C0018932,haematochezia,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C1145670,respiratory failure,2,38,76,40,36,severe,other,respiratory,2,0,8,1
CID000000853,CID005311181,C0037578,soft tissue injuries,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0019209,enlarged liver,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0038395,streptococcal infection,2,38,76,40,36,moderate,other,infectious,1,0,3,0
CID000000853,CID005311181,C1257843,colitis pseudomembranous,2,38,76,40,36,moderate,other,other,1,0,6,0
CID000000853,CID005311181,C0085605,Hepatic failure,2,38,76,40,36,severe,other,other,2,0,6,1
